"","censusyear","simulation_nr","SVt","BBt","Dt","Mt","D_species_richness","D_simpson","H_simpson"
"5179",2700,4,1,1,1,1,66,0.300336329076346,1.42925814438795
"5180",2700,4,1,1,1,2,89,0.407680177611721,1.68827711348224
"5181",2700,4,1,1,1,4,135,0.247646230159564,1.32916194493461
"5182",2700,4,1,1,1,8,193,0.638140261664485,2.76350169432998
"5183",2700,4,1,1,1,16,364,0.656689159456885,2.91281218623335
"5184",2700,4,1,1,1,32,706,0.771366192584106,4.37380635568458
"5185",2700,5,1,1,1,1,66,0.242213825550456,1.31963347144252
"5186",2700,5,1,1,1,2,83,0.51201871462606,2.04925891621786
"5187",2700,5,1,1,1,4,148,0.285818170862391,1.40020364450818
"5188",2700,5,1,1,1,8,195,0.191208207166294,1.23641215064309
"5189",2700,5,1,1,1,16,323,0.0821906883388361,1.08955094189454
"5190",2700,5,1,1,1,32,541,0.113802229747005,1.12841628987006
"5191",2704,1,1,1,1,1,73,0.602712351678269,2.51706793358494
"5192",2704,1,1,1,1,2,106,0.167241540581251,1.2008283899007
"5193",2704,1,1,1,1,4,128,0.450980313662119,1.82142831101429
"5194",2704,1,1,1,1,8,183,0.609316316254537,2.55961546797413
"5195",2704,1,1,1,1,16,310,0.156824243583732,1.1859923537772
"5196",2704,1,1,1,1,32,564,0.20141155717282,1.25220945655033
"5197",2704,2,1,1,1,1,75,0.407898652643647,1.68890005818236
"5198",2704,2,1,1,1,2,88,0.222953040252421,1.28692350887628
"5199",2704,2,1,1,1,4,127,0.297077869565297,1.42263268817782
"5200",2704,2,1,1,1,8,223,0.451970209490847,1.82471832246736
"5201",2704,2,1,1,1,16,332,0.307497191578769,1.44403746503181
"5202",2704,2,1,1,1,32,696,0.839433869771346,6.22796350996285
"5203",2704,3,1,1,1,1,71,0.225866583447184,1.29176699857882
"5204",2704,3,1,1,1,2,106,0.443390427732327,1.7965914526513
"5205",2704,3,1,1,1,4,124,0.307777060404044,1.44462129582659
"5206",2704,3,1,1,1,8,211,0.577178499892402,2.36506421680431
"5207",2704,3,1,1,1,16,369,0.761829882385685,4.19867954056002
"5208",2704,3,1,1,1,32,688,0.623751522616883,2.65781806468746
"5209",2704,4,1,1,1,1,67,0.302961902425663,1.43464181295105
"5210",2704,4,1,1,1,2,89,0.398828525863703,1.66341891294277
"5211",2704,4,1,1,1,4,136,0.238856499975606,1.3138127041326
"5212",2704,4,1,1,1,8,193,0.633882665571008,2.73136480019344
"5213",2704,4,1,1,1,16,362,0.654625647369445,2.89540897401173
"5214",2704,4,1,1,1,32,693,0.770920987781572,4.36530605888284
"5215",2704,5,1,1,1,1,65,0.241195354684054,1.31786225370777
"5216",2704,5,1,1,1,2,84,0.511410190848627,2.0467066264376
"5217",2704,5,1,1,1,4,149,0.283093323401719,1.39488169470676
"5218",2704,5,1,1,1,8,198,0.186460473175838,1.22919657500076
"5219",2704,5,1,1,1,16,318,0.080888033341378,1.08800672418121
"5220",2704,5,1,1,1,32,557,0.113162389188138,1.12760215377485
"5221",2708,1,1,1,1,1,72,0.604625561244037,2.52924797856553
"5222",2708,1,1,1,1,2,107,0.16596982456339,1.19899738576785
"5223",2708,1,1,1,1,4,133,0.457794720927999,1.84431992567746
"5224",2708,1,1,1,1,8,181,0.60669153105261,2.54253360644966
"5225",2708,1,1,1,1,16,315,0.154634984960944,1.1829209657485
"5226",2708,1,1,1,1,32,569,0.200161745781022,1.25025277889025
"5227",2708,2,1,1,1,1,77,0.406074176310753,1.68371193861949
"5228",2708,2,1,1,1,2,89,0.222456507269354,1.28610168993648
"5229",2708,2,1,1,1,4,125,0.291601298680141,1.41163443430492
"5230",2708,2,1,1,1,8,219,0.453269595807848,1.82905503760596
"5231",2708,2,1,1,1,16,340,0.30095881077767,1.43053086916449
"5232",2708,2,1,1,1,32,700,0.839307082740949,6.22304963440243
"5233",2708,3,1,1,1,1,73,0.223962348529871,1.28859727115765
"5234",2708,3,1,1,1,2,105,0.446567604395134,1.80690542863336
"5235",2708,3,1,1,1,4,121,0.302070437528341,1.43280934605862
"5236",2708,3,1,1,1,8,209,0.577991854916823,2.36962251001791
"5237",2708,3,1,1,1,16,368,0.759506787776474,4.1581215151742
"5238",2708,3,1,1,1,32,680,0.624493094107163,2.66306686856348
"5239",2708,4,1,1,1,1,62,0.306271462008721,1.44148603558323
"5240",2708,4,1,1,1,2,90,0.390410429043282,1.6404480123086
"5241",2708,4,1,1,1,4,134,0.228852632864823,1.29676899982816
"5242",2708,4,1,1,1,8,192,0.629835991642957,2.70150521775052
"5243",2708,4,1,1,1,16,360,0.651360228002744,2.8682900813963
"5244",2708,4,1,1,1,32,692,0.771083095132781,4.36839734741321
"5245",2708,5,1,1,1,1,66,0.239089793098826,1.31421551574729
"5246",2708,5,1,1,1,2,86,0.511868711420567,2.0486291770196
"5247",2708,5,1,1,1,4,148,0.282290143181003,1.39332069986075
"5248",2708,5,1,1,1,8,190,0.182115786662337,1.22266695418799
"5249",2708,5,1,1,1,16,322,0.0795463267106683,1.08642078251087
"5250",2708,5,1,1,1,32,553,0.112190941437894,1.12636832250799
"5251",2712,1,1,1,1,1,71,0.605524849617819,2.53501392681178
"5252",2712,1,1,1,1,2,107,0.165399244849437,1.19817768415462
"5253",2712,1,1,1,1,4,131,0.46600627164801,1.87268117003208
"5254",2712,1,1,1,1,8,182,0.601806320267372,2.51134071407528
"5255",2712,1,1,1,1,16,318,0.150553480805772,1.17723715078447
"5256",2712,1,1,1,1,32,562,0.199432095745882,1.24911327906868
"5257",2712,2,1,1,1,1,75,0.40637445798651,1.68456363351238
"5258",2712,2,1,1,1,2,91,0.219961675660328,1.28198829313487
"5259",2712,2,1,1,1,4,123,0.284226570502115,1.39709013884673
"5260",2712,2,1,1,1,8,227,0.456110966584789,1.83861033880525
"5261",2712,2,1,1,1,16,339,0.294911185316345,1.4182610462324
"5262",2712,2,1,1,1,32,707,0.838094953407835,6.17645972777473
"5263",2712,3,1,1,1,1,74,0.220817170088471,1.28339583678139
"5264",2712,3,1,1,1,2,103,0.450705115713667,1.82051577141346
"5265",2712,3,1,1,1,4,120,0.298850615024329,1.42622959019596
"5266",2712,3,1,1,1,8,210,0.576926029854168,2.3636528611186
"5267",2712,3,1,1,1,16,374,0.757951499788039,4.13140341346591
"5268",2712,3,1,1,1,32,672,0.624537907993643,2.66338472322545
"5269",2712,4,1,1,1,1,63,0.310942394855292,1.45125747475059
"5270",2712,4,1,1,1,2,86,0.381230179614682,1.61610984740219
"5271",2712,4,1,1,1,4,131,0.221416863237907,1.28438435509754
"5272",2712,4,1,1,1,8,188,0.624768026971673,2.66501810048183
"5273",2712,4,1,1,1,16,351,0.648509898950068,2.84503033517277
"5274",2712,4,1,1,1,32,699,0.770778691078802,4.36259615088308
"5275",2712,5,1,1,1,1,66,0.237005137219508,1.31062481384975
"5276",2712,5,1,1,1,2,81,0.512096983054152,2.04958765424275
"5277",2712,5,1,1,1,4,147,0.280579494698374,1.39000764174874
"5278",2712,5,1,1,1,8,189,0.175704351764686,1.2131569566585
"5279",2712,5,1,1,1,16,322,0.0783730944112604,1.08503776738288
"5280",2712,5,1,1,1,32,563,0.11271679776071,1.12703587476494
"5281",2716,1,1,1,1,1,71,0.606101494252443,2.53872504060953
"5282",2716,1,1,1,1,2,108,0.164044486196271,1.19623590428855
"5283",2716,1,1,1,1,4,132,0.474048142954801,1.90131470514812
"5284",2716,1,1,1,1,8,182,0.597649732367808,2.48539663185747
"5285",2716,1,1,1,1,16,314,0.147086002048401,1.17245115263866
"5286",2716,1,1,1,1,32,559,0.197911766929011,1.24674563067863
"5287",2716,2,1,1,1,1,75,0.405066808155061,1.6808610003737
"5288",2716,2,1,1,1,2,93,0.218569383805391,1.27970414682467
"5289",2716,2,1,1,1,4,116,0.278851871213473,1.38667766036181
"5290",2716,2,1,1,1,8,225,0.458886052567155,1.84803959451462
"5291",2716,2,1,1,1,16,335,0.288103284854573,1.40469815174764
"5292",2716,2,1,1,1,32,706,0.837766482559913,6.16395437748738
"5293",2716,3,1,1,1,1,73,0.218130999431487,1.27898663238072
"5294",2716,3,1,1,1,2,104,0.456520652087485,1.83999631971475
"5295",2716,3,1,1,1,4,124,0.293800732593494,1.41603092236624
"5296",2716,3,1,1,1,8,212,0.577228084709506,2.36534160343381
"5297",2716,3,1,1,1,16,372,0.756148494665217,4.10085637415732
"5298",2716,3,1,1,1,32,670,0.624943970626074,2.66626829508456
"5299",2716,4,1,1,1,1,61,0.313385263630362,1.45642082383395
"5300",2716,4,1,1,1,2,85,0.373207704229259,1.59542484288251
"5301",2716,4,1,1,1,4,121,0.213415523606243,1.27131926704769
"5302",2716,4,1,1,1,8,193,0.620577608906222,2.63558509848946
"5303",2716,4,1,1,1,16,352,0.646016464569085,2.82499014758601
"5304",2716,4,1,1,1,32,707,0.771041488427526,4.36760351529217
"5305",2716,5,1,1,1,1,67,0.233863595179214,1.30525059729268
"5306",2716,5,1,1,1,2,78,0.512485388065598,2.05122056964019
"5307",2716,5,1,1,1,4,144,0.278766804703848,1.38651410739543
"5308",2716,5,1,1,1,8,190,0.170810546218427,1.20599700760717
"5309",2716,5,1,1,1,16,313,0.0765421597721543,1.08288646913569
"5310",2716,5,1,1,1,32,556,0.11169511431549,1.12573961498525
"5311",2720,1,1,1,1,1,70,0.606359300371171,2.54038772144984
"5312",2720,1,1,1,1,2,107,0.161738511158482,1.19294517678726
"5313",2720,1,1,1,1,4,133,0.481363130420285,1.92813133553417
"5314",2720,1,1,1,1,8,185,0.591728179226655,2.44934856906315
"5315",2720,1,1,1,1,16,310,0.144810731891997,1.16933179272978
"5316",2720,1,1,1,1,32,560,0.196205817409779,1.24409957382064
"5317",2720,2,1,1,1,1,75,0.404753837968068,1.67997723258963
"5318",2720,2,1,1,1,2,94,0.216440625085851,1.2762274717338
"5319",2720,2,1,1,1,4,112,0.274153497105793,1.37770175376288
"5320",2720,2,1,1,1,8,228,0.461923449862478,1.85847162405502
"5321",2720,2,1,1,1,16,332,0.280880557775122,1.39058957564283
"5322",2720,2,1,1,1,32,697,0.837405829106159,6.1502819842964
"5323",2720,3,1,1,1,1,73,0.216114220783432,1.2756960599533
"5324",2720,3,1,1,1,2,104,0.462192501409637,1.85940137060394
"5325",2720,3,1,1,1,4,124,0.290911524031968,1.4102612493241
"5326",2720,3,1,1,1,8,214,0.576025277473419,2.35863117980414
"5327",2720,3,1,1,1,16,374,0.754578617455191,4.07462458906742
"5328",2720,3,1,1,1,32,666,0.624852601825454,2.66561891370156
"5329",2720,4,1,1,1,1,61,0.317953769455097,1.46617627253958
"5330",2720,4,1,1,1,2,87,0.365296970324255,1.57553998207772
"5331",2720,4,1,1,1,4,123,0.205727765160308,1.25901417188759
"5332",2720,4,1,1,1,8,192,0.616253161452093,2.60588466027235
"5333",2720,4,1,1,1,16,353,0.643581735079111,2.80569235199538
"5334",2720,4,1,1,1,32,709,0.771834746114707,4.38278827723145
"5335",2720,5,1,1,1,1,66,0.231575584182714,1.30136416727
"5336",2720,5,1,1,1,2,80,0.513184108727988,2.05416466045732
"5337",2720,5,1,1,1,4,149,0.276228632028444,1.38165178155997
"5338",2720,5,1,1,1,8,195,0.165492498790813,1.19831157724888
"5339",2720,5,1,1,1,16,319,0.0758584800110881,1.0820853498845
"5340",2720,5,1,1,1,32,543,0.111315660049069,1.12525894183667
"5341",2724,1,1,1,1,1,70,0.607536156984298,2.54800542214532
"5342",2724,1,1,1,1,2,107,0.160259942193253,1.19084470331429
"5343",2724,1,1,1,1,4,134,0.488365715807419,1.95452109230349
"5344",2724,1,1,1,1,8,185,0.587402998499513,2.42367248516909
"5345",2724,1,1,1,1,16,313,0.14172941057573,1.16513371461418
"5346",2724,1,1,1,1,32,560,0.194460975747063,1.24140478597844
"5347",2724,2,1,1,1,1,73,0.403909121015892,1.67759654652703
"5348",2724,2,1,1,1,2,94,0.214176756717267,1.27255080394741
"5349",2724,2,1,1,1,4,113,0.267687058603753,1.36553643049565
"5350",2724,2,1,1,1,8,224,0.466000227588863,1.87265997415085
"5351",2724,2,1,1,1,16,328,0.274689377417351,1.37871963937223
"5352",2724,2,1,1,1,32,688,0.83675704089288,6.12583847701388
"5353",2724,3,1,1,1,1,73,0.21462729158597,1.27328081213744
"5354",2724,3,1,1,1,2,105,0.467442948194662,1.87773309283965
"5355",2724,3,1,1,1,4,123,0.287261628758063,1.40303937650714
"5356",2724,3,1,1,1,8,213,0.575389835616551,2.35510141744261
"5357",2724,3,1,1,1,16,375,0.752942002733675,4.04763258451421
"5358",2724,3,1,1,1,32,680,0.625050525333992,2.66702600634596
"5359",2724,4,1,1,1,1,62,0.324701652353229,1.48082696112722
"5360",2724,4,1,1,1,2,88,0.356893277114795,1.55495186788539
"5361",2724,4,1,1,1,4,121,0.197890188561559,1.24671209071321
"5362",2724,4,1,1,1,8,191,0.611932499154227,2.576871286105
"5363",2724,4,1,1,1,16,342,0.640350496263479,2.78048485987235
"5364",2724,4,1,1,1,32,696,0.772309262834516,4.39192218554418
"5365",2724,5,1,1,1,1,64,0.229692161050391,1.29818229730545
"5366",2724,5,1,1,1,2,81,0.513702820549808,2.05635574759163
"5367",2724,5,1,1,1,4,151,0.27351117380909,1.37648366216883
"5368",2724,5,1,1,1,8,194,0.161574983192312,1.19271250255331
"5369",2724,5,1,1,1,16,315,0.0745189328126934,1.08051913264868
"5370",2724,5,1,1,1,32,542,0.110022448481096,1.12362384679627
"5371",2729,1,1,1,1,1,68,0.60839279144535,2.55357914296526
"5372",2729,1,1,1,1,2,106,0.157309057870354,1.18667467514579
"5373",2729,1,1,1,1,4,135,0.49647690151017,1.98600620904822
"5374",2729,1,1,1,1,8,186,0.582348797725837,2.39434244305984
"5375",2729,1,1,1,1,16,308,0.139271346567263,1.16180633235785
"5376",2729,1,1,1,1,32,569,0.193994689405622,1.24068661441271
"5377",2729,2,1,1,1,1,73,0.404234948729705,1.67851403479911
"5378",2729,2,1,1,1,2,95,0.212365358784903,1.26962419841931
"5379",2729,2,1,1,1,4,114,0.262858935679706,1.35659244668737
"5380",2729,2,1,1,1,8,222,0.470311542378889,1.88790219158467
"5381",2729,2,1,1,1,16,328,0.268108476636913,1.36632269684575
"5382",2729,2,1,1,1,32,691,0.8355554385551,6.08107675446029
"5383",2729,3,1,1,1,1,73,0.212161983784753,1.26929645360854
"5384",2729,3,1,1,1,2,102,0.473279139001184,1.89853881637365
"5385",2729,3,1,1,1,4,122,0.28352481813372,1.39572175744482
"5386",2729,3,1,1,1,8,214,0.575397501304793,2.35514393597064
"5387",2729,3,1,1,1,16,366,0.751054521753247,4.01694381855294
"5388",2729,3,1,1,1,32,680,0.625754115235065,2.6720400696673
"5389",2729,4,1,1,1,1,63,0.331348061687576,1.49554640120217
"5390",2729,4,1,1,1,2,87,0.347900732968835,1.53350885449195
"5391",2729,4,1,1,1,4,119,0.189782742641367,1.23423685550722
"5392",2729,4,1,1,1,8,196,0.605906148104739,2.53746663438376
"5393",2729,4,1,1,1,16,340,0.638275327970465,2.76453357297771
"5394",2729,4,1,1,1,32,681,0.772672020735526,4.39893058142481
"5395",2729,5,1,1,1,1,63,0.227111954979326,1.29384845119871
"5396",2729,5,1,1,1,2,78,0.514205712459785,2.05848447717125
"5397",2729,5,1,1,1,4,148,0.270741105812308,1.3712551303387
"5398",2729,5,1,1,1,8,197,0.156284158845508,1.18523316882572
"5399",2729,5,1,1,1,16,318,0.0735600521498903,1.07940077748222
"5400",2729,5,1,1,1,32,527,0.108018037225484,1.12109890304227
"5401",2733,1,1,1,1,1,67,0.609003922679794,2.55757041567722
"5402",2733,1,1,1,1,2,107,0.15731371935651,1.18668123947192
"5403",2733,1,1,1,1,4,134,0.504274283748151,2.0172445512025
"5404",2733,1,1,1,1,8,183,0.577725483429179,2.36812774808372
"5405",2733,1,1,1,1,16,314,0.137175541919538,1.15898429933791
"5406",2733,1,1,1,1,32,571,0.192489661372753,1.23837423765989
"5407",2733,2,1,1,1,1,74,0.404065013300364,1.67803539365616
"5408",2733,2,1,1,1,2,96,0.209864513680497,1.26560573131332
"5409",2733,2,1,1,1,4,112,0.25608431955787,1.34423836772156
"5410",2733,2,1,1,1,8,230,0.474827618007679,1.90413668785542
"5411",2733,2,1,1,1,16,328,0.261860646311171,1.35475773646606
"5412",2733,2,1,1,1,32,682,0.834760285447921,6.05181389177978
"5413",2733,3,1,1,1,1,72,0.210309836540065,1.26631943295155
"5414",2733,3,1,1,1,2,103,0.47735417968834,1.9133416190025
"5415",2733,3,1,1,1,4,122,0.279436197196174,1.38780215729522
"5416",2733,3,1,1,1,8,213,0.573847979547562,2.34658045018376
"5417",2733,3,1,1,1,16,365,0.749396598783552,3.99036882638433
"5418",2733,3,1,1,1,32,676,0.626263565939412,2.67568240306452
"5419",2733,4,1,1,1,1,63,0.339411907679576,1.51380264286529
"5420",2733,4,1,1,1,2,87,0.339947407354752,1.5150307886715
"5421",2733,4,1,1,1,4,121,0.182287971957798,1.22292441068066
"5422",2733,4,1,1,1,8,201,0.601186328793077,2.50743661061998
"5423",2733,4,1,1,1,16,346,0.635320088480183,2.74213075195852
"5424",2733,4,1,1,1,32,677,0.772474247418062,4.39510687758246
"5425",2733,5,1,1,1,1,61,0.223534318111094,1.28788692575221
"5426",2733,5,1,1,1,2,81,0.515292415432739,2.06309955082049
"5427",2733,5,1,1,1,4,148,0.270330055996935,1.37048265207947
"5428",2733,5,1,1,1,8,197,0.151984206210627,1.17922332027742
"5429",2733,5,1,1,1,16,323,0.0719855194446576,1.07756939245342
"5430",2733,5,1,1,1,32,522,0.107988136119695,1.12106132271598
"5431",2737,1,1,1,1,1,67,0.609800054803257,2.56278867362677
"5432",2737,1,1,1,1,2,107,0.156502716880517,1.18554027382486
"5433",2737,1,1,1,1,4,135,0.511245081614262,2.04601521617993
"5434",2737,1,1,1,1,8,182,0.572973994948005,2.34177775631776
"5435",2737,1,1,1,1,16,319,0.135559465624282,1.15681757186708
"5436",2737,1,1,1,1,32,565,0.191291806516344,1.23653996343517
"5437",2737,2,1,1,1,1,76,0.404550189558611,1.67940266747038
"5438",2737,2,1,1,1,2,94,0.208135345053668,1.26284206998452
"5439",2737,2,1,1,1,4,110,0.251381012969306,1.33579299660349
"5440",2737,2,1,1,1,8,226,0.477154442723569,1.91261068604872
"5441",2737,2,1,1,1,16,323,0.254372017700838,1.3411513834506
"5442",2737,2,1,1,1,32,683,0.834159569097431,6.02989267790495
"5443",2737,3,1,1,1,1,73,0.209344563836499,1.26477344524728
"5444",2737,3,1,1,1,2,102,0.48203926813947,1.93064828757958
"5445",2737,3,1,1,1,4,123,0.276081077021041,1.3813701621239
"5446",2737,3,1,1,1,8,213,0.573362813004619,2.34391194786034
"5447",2737,3,1,1,1,16,365,0.747389767267205,3.95866782268387
"5448",2737,3,1,1,1,32,677,0.626813266037044,2.67962365484102
"5449",2737,4,1,1,1,1,63,0.346703648272873,1.53069888934216
"5450",2737,4,1,1,1,2,87,0.332612804859424,1.49838056121134
"5451",2737,4,1,1,1,4,120,0.175628127970211,1.21304478467682
"5452",2737,4,1,1,1,8,201,0.597226581133448,2.48278548970314
"5453",2737,4,1,1,1,16,343,0.632406025103381,2.72039279283954
"5454",2737,4,1,1,1,32,683,0.772837159605818,4.40212843907375
"5455",2737,5,1,1,1,1,61,0.221720749776103,1.28488585518928
"5456",2737,5,1,1,1,2,81,0.516088255284218,2.06649251835649
"5457",2737,5,1,1,1,4,150,0.26781497221628,1.36577499136651
"5458",2737,5,1,1,1,8,200,0.147699234998507,1.17329473475041
"5459",2737,5,1,1,1,16,325,0.0711209099928176,1.07656638066023
"5460",2737,5,1,1,1,32,531,0.107968564130727,1.12103672560095
"5461",2741,1,1,1,1,1,69,0.611038595323054,2.5709491686728
"5462",2741,1,1,1,1,2,105,0.153817679747878,1.1817784135481
"5463",2741,1,1,1,1,4,134,0.519870239390734,2.08277028845502
"5464",2741,1,1,1,1,8,176,0.567814643873471,2.31382203451437
"5465",2741,1,1,1,1,16,323,0.132656171058602,1.15294531030504
"5466",2741,1,1,1,1,32,570,0.189587725471341,1.23393984941998
"5467",2741,2,1,1,1,1,76,0.402971104889424,1.67496080707248
"5468",2741,2,1,1,1,2,96,0.206773699487591,1.260674285956
"5469",2741,2,1,1,1,4,112,0.246193107074515,1.32659970263611
"5470",2741,2,1,1,1,8,228,0.479925098759307,1.92279996134094
"5471",2741,2,1,1,1,16,325,0.248965326882195,1.33149644855763
"5472",2741,2,1,1,1,32,685,0.833903692952825,6.02060345457278
"5473",2741,3,1,1,1,1,71,0.205994264270499,1.25943674585831
"5474",2741,3,1,1,1,2,101,0.487725196922989,1.95207727179521
"5475",2741,3,1,1,1,4,122,0.272453101731206,1.37448184079887
"5476",2741,3,1,1,1,8,207,0.572149018903378,2.33726237447652
"5477",2741,3,1,1,1,16,370,0.745796499016846,3.93385612760018
"5478",2741,3,1,1,1,32,662,0.627395164129359,2.68380843115835
"5479",2741,4,1,1,1,1,63,0.355397799701468,1.55134437880739
"5480",2741,4,1,1,1,2,84,0.324207867649464,1.4797449572575
"5481",2741,4,1,1,1,4,121,0.169178093987636,1.20362738724551
"5482",2741,4,1,1,1,8,199,0.593954876973306,2.46278047263791
"5483",2741,4,1,1,1,16,342,0.629922396784227,2.7021359609729
"5484",2741,4,1,1,1,32,688,0.771939417163065,4.38479980872015
"5485",2741,5,1,1,1,1,62,0.220746429163041,1.28327932963586
"5486",2741,5,1,1,1,2,83,0.517512673157359,2.07259329803318
"5487",2741,5,1,1,1,4,149,0.266829326862286,1.36393889804723
"5488",2741,5,1,1,1,8,201,0.143754277683893,1.16788904626004
"5489",2741,5,1,1,1,16,326,0.0693497186622664,1.07451748530348
"5490",2741,5,1,1,1,32,521,0.107290010447224,1.12018461953246
"5491",2745,1,1,1,1,1,65,0.610703972496491,2.56873928668842
"5492",2745,1,1,1,1,2,107,0.152222551768708,1.17955484907777
"5493",2745,1,1,1,1,4,133,0.528693809634908,2.12176292279412
"5494",2745,1,1,1,1,8,174,0.563856868937072,2.2928252877969
"5495",2745,1,1,1,1,16,326,0.130369605112667,1.14991380922186
"5496",2745,1,1,1,1,32,570,0.189729928154021,1.23415640629768
"5497",2745,2,1,1,1,1,74,0.401959551874153,1.67212770161922
"5498",2745,2,1,1,1,2,96,0.204811037136693,1.25756272622197
"5499",2745,2,1,1,1,4,108,0.240031576054696,1.31584414364033
"5500",2745,2,1,1,1,8,227,0.484108692095142,1.9383928061537
"5501",2745,2,1,1,1,16,327,0.244788245640571,1.32413193283545
"5502",2745,2,1,1,1,32,678,0.833131994357678,5.99276054238629
"5503",2745,3,1,1,1,1,71,0.20445003147541,1.25699206783275
"5504",2745,3,1,1,1,2,100,0.495404203700778,1.98178424658735
"5505",2745,3,1,1,1,4,125,0.268462567599938,1.36698404717193
"5506",2745,3,1,1,1,8,204,0.572157319612355,2.33730772043115
"5507",2745,3,1,1,1,16,371,0.744282717519766,3.91056869641689
"5508",2745,3,1,1,1,32,665,0.627551799506184,2.68493712326743
"5509",2745,4,1,1,1,1,65,0.363721728997736,1.57163939988836
"5510",2745,4,1,1,1,2,86,0.316929512679599,1.46397775714608
"5511",2745,4,1,1,1,4,118,0.162486982611667,1.19401129204936
"5512",2745,4,1,1,1,8,196,0.589260891311711,2.4346354628697
"5513",2745,4,1,1,1,16,335,0.629041936676601,2.69572250577609
"5514",2745,4,1,1,1,32,691,0.772285945538628,4.39147246473376
"5515",2745,5,1,1,1,1,62,0.21887716134123,1.28020837505795
"5516",2745,5,1,1,1,2,83,0.518093140026516,2.07508977991104
"5517",2745,5,1,1,1,4,148,0.265805677377864,1.36203722800328
"5518",2745,5,1,1,1,8,205,0.139185789718024,1.16169085971807
"5519",2745,5,1,1,1,16,329,0.0684971791409171,1.07353405444091
"5520",2745,5,1,1,1,32,518,0.106961152659077,1.11977211627194
"5521",2749,1,1,1,1,1,66,0.610681618468583,2.56859179385883
"5522",2749,1,1,1,1,2,108,0.150892948919589,1.1777078034243
"5523",2749,1,1,1,1,4,131,0.535845524110591,2.15445514789835
"5524",2749,1,1,1,1,8,177,0.56009000119851,2.27319225006125
"5525",2749,1,1,1,1,16,331,0.128216688706576,1.14707403439089
"5526",2749,1,1,1,1,32,573,0.187829069799121,1.23126790533203
"5527",2749,2,1,1,1,1,75,0.39988255405008,1.66634049176342
"5528",2749,2,1,1,1,2,96,0.204301682372024,1.25675771563909
"5529",2749,2,1,1,1,4,104,0.235012922207832,1.30721162360821
"5530",2749,2,1,1,1,8,225,0.488588046029581,1.95537079694043
"5531",2749,2,1,1,1,16,334,0.240165965210601,1.3160768723359
"5532",2749,2,1,1,1,32,671,0.832201887671318,5.95954260821008
"5533",2749,3,1,1,1,1,72,0.201578725296747,1.25247163581866
"5534",2749,3,1,1,1,2,101,0.50104617398768,2.0041934701495
"5535",2749,3,1,1,1,4,120,0.264901975995513,1.36036279155322
"5536",2749,3,1,1,1,8,198,0.572929060862846,2.34153136717844
"5537",2749,3,1,1,1,16,367,0.742592868952769,3.88489625727002
"5538",2749,3,1,1,1,32,663,0.627741134028733,2.6863027087102
"5539",2749,4,1,1,1,1,64,0.371154877734564,1.59021667592406
"5540",2749,4,1,1,1,2,88,0.309284181440786,1.44777341582524
"5541",2749,4,1,1,1,4,118,0.156492489240484,1.18552589899238
"5542",2749,4,1,1,1,8,198,0.584620786312647,2.40743871394749
"5543",2749,4,1,1,1,16,331,0.625978710346998,2.67364459634838
"5544",2749,4,1,1,1,32,706,0.772308726074553,4.39191183201615
"5545",2749,5,1,1,1,1,63,0.217830012220829,1.27849446491717
"5546",2749,5,1,1,1,2,84,0.519008039738007,2.07903682933766
"5547",2749,5,1,1,1,4,144,0.26400149658792,1.35869841496146
"5548",2749,5,1,1,1,8,207,0.134817442086013,1.15582542765433
"5549",2749,5,1,1,1,16,330,0.0672356338255409,1.07208212091259
"5550",2749,5,1,1,1,32,525,0.107060140455147,1.11989624979863
"5551",2753,1,1,1,1,1,65,0.611802231741557,2.5760065661538
"5552",2753,1,1,1,1,2,110,0.149473949864624,1.17574294148996
"5553",2753,1,1,1,1,4,133,0.543385721333952,2.19003225856493
"5554",2753,1,1,1,1,8,178,0.556085802752357,2.2526875828712
"5555",2753,1,1,1,1,16,329,0.126963816536747,1.1454278974247
"5556",2753,1,1,1,1,32,575,0.185879192392125,1.22831893087009
"5557",2753,2,1,1,1,1,75,0.399914542587322,1.66642931877001
"5558",2753,2,1,1,1,2,94,0.203664972064513,1.25575287400395
"5559",2753,2,1,1,1,4,103,0.230370769789543,1.29932694958395
"5560",2753,2,1,1,1,8,226,0.493083071274354,1.97270981364527
"5561",2753,2,1,1,1,16,332,0.234886033717302,1.30699483223198
"5562",2753,2,1,1,1,32,667,0.831379091994916,5.93046266818731
"5563",2753,3,1,1,1,1,71,0.199878911590443,1.24981082799324
"5564",2753,3,1,1,1,2,98,0.506529011947338,2.02646158378268
"5565",2753,3,1,1,1,4,122,0.261650252586282,1.3543716964796
"5566",2753,3,1,1,1,8,203,0.572051565679301,2.33673012868325
"5567",2753,3,1,1,1,16,366,0.741131212542932,3.86296088386417
"5568",2753,3,1,1,1,32,666,0.628363780376007,2.69080339104665
"5569",2753,4,1,1,1,1,62,0.380368621560781,1.6138627493638
"5570",2753,4,1,1,1,2,88,0.301609027144846,1.43186272284106
"5571",2753,4,1,1,1,4,119,0.150724483985922,1.17747418964027
"5572",2753,4,1,1,1,8,196,0.57978031894162,2.37970767452244
"5573",2753,4,1,1,1,16,335,0.623802829622072,2.65818054664101
"5574",2753,4,1,1,1,32,709,0.772364373186903,4.39298546541251
"5575",2753,5,1,1,1,1,61,0.215489941755466,1.27468091644059
"5576",2753,5,1,1,1,2,84,0.519363230560481,2.08057323863533
