"","censussize","censusyear","simulation_nr","D_species_richness","D_simpson","N_runs","H_simpson"
"750",66918.4,2015,50,240,0.847519270528355,1,6.55820577108371
"751",66918.4,2015,51,236,0.847695243003607,1,6.56578310304307
"752",66918.4,2015,52,240,0.849986306706624,1,6.66605813140232
"753",66918.4,2015,53,240,0.847479061166705,1,6.55647681983519
"754",66918.4,2015,54,241,0.84691377016903,1,6.532266168578
"755",66918.4,2015,55,243,0.846609626200036,1,6.51931392581452
"756",66918.4,2015,56,234,0.851174408004385,1,6.71927446476721
"757",66918.4,2015,57,230,0.847592704482466,1,6.56136569187366
"758",66918.4,2015,58,241,0.848636076381252,1,6.6065940687345
"759",66918.4,2015,59,239,0.849611691779073,1,6.64945308468364
"760",66918.4,2015,60,232,0.8495037942387,1,6.644685790857
"761",66918.4,2015,61,228,0.845999752093181,1,6.49349604037698
"762",66918.4,2015,62,226,0.846415723541584,1,6.51108318546371
"763",66918.4,2015,63,238,0.847737632159579,1,6.56761098742439
"764",66918.4,2015,64,234,0.847466160584444,1,6.5559223043986
"765",66918.4,2015,65,232,0.848376070152031,1,6.5952650152432
"766",66918.4,2015,66,235,0.84887981028258,1,6.61724950100913
"767",66918.4,2015,67,233,0.849243837297853,1,6.63322800259733
"768",66918.4,2015,68,233,0.845952473068624,1,6.49150310894296
"769",66918.4,2015,69,237,0.849425656638625,1,6.64123766158505
"770",66918.4,2015,70,233,0.849721952322236,1,6.65433185653481
"771",66918.4,2015,71,234,0.850812679673578,1,6.70298251762949
"772",66918.4,2015,72,238,0.849130733827692,1,6.62825521307899
"773",66918.4,2015,73,237,0.847899382564955,1,6.57459527031211
"774",66918.4,2015,74,239,0.849987047383902,1,6.66609104454548
"775",66918.4,2015,75,234,0.850995395545581,1,6.71120200386763
"776",66918.4,2015,76,233,0.848658675396767,1,6.60758059718103
"777",66918.4,2015,77,238,0.847918748534297,1,6.5754324768002
"778",66918.4,2015,78,234,0.851251118874693,1,6.7227396430471
"779",66918.4,2015,79,243,0.848045476370902,1,6.58091629072441
"780",66918.4,2015,80,233,0.850211380006282,1,6.67607459126027
"781",66918.4,2015,81,234,0.844353165933337,1,6.42480141659486
"782",66918.4,2015,82,237,0.849395559663845,1,6.63991046856226
"783",66918.4,2015,83,246,0.847324988047026,1,6.54986030266702
"784",66918.4,2015,84,239,0.850013633087198,1,6.66727263672819
"785",66918.4,2015,85,239,0.847790821193201,1,6.5699060190668
"786",66918.4,2015,86,234,0.848253857585679,1,6.58995335294681
"787",66918.4,2015,87,236,0.847826461999837,1,6.57144476721656
"788",66918.4,2015,88,241,0.847418310349984,1,6.55386634067133
"789",66918.4,2015,89,234,0.847141429717795,1,6.54199498368863
"790",66918.4,2015,90,239,0.846953482513503,1,6.53396115392322
"791",66918.4,2015,91,238,0.848063149237231,1,6.58168176436263
"792",66918.4,2015,92,228,0.849770075994276,1,6.65646346171285
"793",66918.4,2015,93,238,0.847662208595242,1,6.5643593147745
"794",66918.4,2015,94,237,0.849129632983388,1,6.62820684919454
"795",66918.4,2015,95,245,0.8485915900783,1,6.60465294178273
"796",66918.4,2015,96,234,0.852700159209282,1,6.78887359709228
"797",66918.4,2015,97,239,0.851028691587527,1,6.71270200051672
"798",66918.4,2015,98,237,0.845991256895925,1,6.4931378559737
"799",66918.4,2015,99,239,0.8467067993806,1,6.52344654530909
"800",66918.4,2015,100,235,0.847897503496696,1,6.57451404802077
"801",75283.2,2015,1,237,0.849816843055128,1,6.65853628557743
"802",75283.2,2015,2,246,0.851120517650108,1,6.71684226876764
"803",75283.2,2015,3,237,0.847683736687342,1,6.56528710888417
"804",75283.2,2015,4,238,0.850281784113072,1,6.67921397590814
"805",75283.2,2015,5,239,0.847682736983176,1,6.56524401892351
"806",75283.2,2015,6,235,0.848491904328188,1,6.60030736684952
"807",75283.2,2015,7,236,0.846885554469848,1,6.53106241241669
"808",75283.2,2015,8,238,0.847784800992889,1,6.56964617543405
"809",75283.2,2015,9,239,0.848902868377141,1,6.61825932272505
"810",75283.2,2015,10,232,0.847715033741764,1,6.56663638289981
"811",75283.2,2015,11,242,0.848226609748941,1,6.58877026035877
"812",75283.2,2015,12,234,0.848500847817284,1,6.60069700452151
"813",75283.2,2015,13,232,0.848294281117244,1,6.59170931303412
"814",75283.2,2015,14,237,0.850063229426646,1,6.6694780484869
"815",75283.2,2015,15,242,0.84976196027718,1,6.65610388583968
"816",75283.2,2015,16,239,0.84578622336497,1,6.48450496330591
"817",75283.2,2015,17,235,0.84907486370569,1,6.62580153679612
"818",75283.2,2015,18,239,0.848202653565223,1,6.58773044118839
"819",75283.2,2015,19,241,0.848364451152815,1,6.59475965631107
"820",75283.2,2015,20,230,0.846096639894786,1,6.49758393394636
"821",75283.2,2015,21,240,0.849550082857189,1,6.64673014775258
"822",75283.2,2015,22,239,0.848125715594986,1,6.58439316384352
"823",75283.2,2015,23,238,0.846864731529075,1,6.53017433531235
"824",75283.2,2015,24,236,0.848015996395237,1,6.57963980604507
"825",75283.2,2015,25,233,0.84655765714714,1,6.51710591358035
"826",75283.2,2015,26,239,0.84867282165818,1,6.6081982824076
"827",75283.2,2015,27,234,0.85088909134379,1,6.70641745135896
"828",75283.2,2015,28,241,0.849663056754901,1,6.65172497467683
"829",75283.2,2015,29,236,0.848813671918181,1,6.61435470182741
"830",75283.2,2015,30,235,0.849564183914257,1,6.64735317705219
"831",75283.2,2015,31,237,0.846594995981737,1,6.51869217956509
"832",75283.2,2015,32,237,0.849233089717327,1,6.63275514584135
"833",75283.2,2015,33,237,0.846315157808966,1,6.50682257107031
"834",75283.2,2015,34,235,0.847582483961677,1,6.56092571242642
"835",75283.2,2015,35,241,0.848072153574972,1,6.58207184219826
"836",75283.2,2015,36,232,0.849179216622123,1,6.63038592960052
"837",75283.2,2015,37,237,0.848532418149301,1,6.60207278535479
"838",75283.2,2015,38,237,0.847887480365787,1,6.57408083440278
"839",75283.2,2015,39,235,0.846149399436886,1,6.49981213163854
"840",75283.2,2015,40,237,0.848681833499636,1,6.60859183750149
"841",75283.2,2015,41,235,0.848155215003009,1,6.58567233652322
"842",75283.2,2015,42,235,0.847760864215094,1,6.56861322053793
"843",75283.2,2015,43,236,0.84710559172761,1,6.54046155970886
"844",75283.2,2015,44,239,0.84797502633433,1,6.57786662209313
"845",75283.2,2015,45,232,0.85179686839065,1,6.7474957454739
"846",75283.2,2015,46,237,0.845276987011392,1,6.4631626587677
"847",75283.2,2015,47,236,0.849589058420867,1,6.64845249621607
"848",75283.2,2015,48,239,0.846944364399827,1,6.53357190069304
"849",75283.2,2015,49,242,0.849517028886609,1,6.64527017642736
"850",75283.2,2015,50,235,0.847129278471618,1,6.54147497965686
"851",75283.2,2015,51,239,0.849930351413179,1,6.66357261056331
"852",75283.2,2015,52,240,0.849540868512009,1,6.64632309192758
"853",75283.2,2015,53,227,0.848724328846745,1,6.61044827880429
"854",75283.2,2015,54,240,0.849540011126882,1,6.6462852183466
"855",75283.2,2015,55,240,0.84645807878575,1,6.51287929766498
"856",75283.2,2015,56,232,0.847233178960033,1,6.54592399836859
"857",75283.2,2015,57,238,0.846137232969471,1,6.49929816874787
"858",75283.2,2015,58,236,0.844677802332529,1,6.43822978954299
"859",75283.2,2015,59,234,0.847870548239681,1,6.57334913410131
"860",75283.2,2015,60,241,0.849207357336023,1,6.63162328302964
"861",75283.2,2015,61,240,0.847844539260629,1,6.57222550633863
"862",75283.2,2015,62,234,0.848178331284219,1,6.58667506725972
"863",75283.2,2015,63,238,0.849932541650449,1,6.66366986552611
"864",75283.2,2015,64,235,0.846162553372022,1,6.50036790079
"865",75283.2,2015,65,240,0.847131192274385,1,6.54155687401516
"866",75283.2,2015,66,238,0.848736202642069,1,6.6109671809556
"867",75283.2,2015,67,241,0.846201644617398,1,6.50202011271389
"868",75283.2,2015,68,237,0.851672157391429,1,6.7418225898353
"869",75283.2,2015,69,240,0.848653895346419,1,6.60737190619422
"870",75283.2,2015,70,233,0.84842357449393,1,6.59733198392353
"871",75283.2,2015,71,238,0.849393462515856,1,6.63981800992721
"872",75283.2,2015,72,234,0.849194902692208,1,6.63107559261748
"873",75283.2,2015,73,236,0.849372563987331,1,6.63889678050347
"874",75283.2,2015,74,235,0.847418456556095,1,6.55387262069241
"875",75283.2,2015,75,241,0.850868090861885,1,6.70547306595446
"876",75283.2,2015,76,236,0.849052245488973,1,6.62480871768747
"877",75283.2,2015,77,238,0.847172432939569,1,6.54332211939604
"878",75283.2,2015,78,233,0.848226292316918,1,6.58875648006237
"879",75283.2,2015,79,236,0.847718905653183,1,6.56680334672746
"880",75283.2,2015,80,242,0.847443915257813,1,6.55496633706848
"881",75283.2,2015,81,243,0.848642341214819,1,6.60686752177689
"882",75283.2,2015,82,239,0.848880986858293,1,6.61730102129693
"883",75283.2,2015,83,239,0.848492189785739,1,6.60031980256207
"884",75283.2,2015,84,236,0.847074923451388,1,6.53914990640607
"885",75283.2,2015,85,246,0.845560752019356,1,6.47503800410455
"886",75283.2,2015,86,236,0.84816650052707,1,6.58616183827264
"887",75283.2,2015,87,236,0.848477552150915,1,6.59968218699838
"888",75283.2,2015,88,237,0.847895905066244,1,6.5744449578134
"889",75283.2,2015,89,234,0.849074230631246,1,6.62577374415578
"890",75283.2,2015,90,235,0.848168411908762,1,6.5862447503288
"891",75283.2,2015,91,240,0.848500598253967,1,6.6006861312651
"892",75283.2,2015,92,238,0.847611360120354,1,6.56216894375973
"893",75283.2,2015,93,237,0.84651466209506,1,6.51528031048373
"894",75283.2,2015,94,234,0.848854291726352,1,6.61613228335606
"895",75283.2,2015,95,234,0.848430345400709,1,6.59762669937941
"896",75283.2,2015,96,230,0.848601025325685,1,6.60506454651475
"897",75283.2,2015,97,239,0.847072969166667,1,6.53906634131836
"898",75283.2,2015,98,237,0.848008199209331,1,6.57930227024055
"899",75283.2,2015,99,242,0.848801679606349,1,6.61383008353836
"900",75283.2,2015,100,241,0.848043698848161,1,6.58083930985377
"901",83648,2015,1,238,0.84545093288414,1,6.47043698588186
"902",83648,2015,2,238,0.844267021959601,1,6.42124752626631
"903",83648,2015,3,236,0.848699164269405,1,6.60934881933233
"904",83648,2015,4,238,0.848962909216948,1,6.6208902383878
"905",83648,2015,5,242,0.847080516216694,1,6.53938906448995
"906",83648,2015,6,237,0.850055402145132,1,6.6691298940153
"907",83648,2015,7,240,0.846212382445196,1,6.50247409966955
"908",83648,2015,8,240,0.849330938041511,1,6.63706262587278
"909",83648,2015,9,237,0.84878998703717,1,6.61331865797684
"910",83648,2015,10,238,0.849056042366784,1,6.62497535959628
"911",83648,2015,11,239,0.849569860122726,1,6.64760400286692
"912",83648,2015,12,238,0.848289708093217,1,6.59151061824101
"913",83648,2015,13,238,0.849970313968114,1,6.6653475485343
"914",83648,2015,14,244,0.8487112276449,1,6.60987583171629
"915",83648,2015,15,233,0.84858715622353,1,6.60445953631448
"916",83648,2015,16,241,0.846751534370642,1,6.52535081439945
"917",83648,2015,17,243,0.850925563772212,1,6.70805823791265
"918",83648,2015,18,229,0.847100271830378,1,6.540233994992
"919",83648,2015,19,240,0.849882850041255,1,6.66146406506396
"920",83648,2015,20,237,0.849325842576608,1,6.63683817517569
"921",83648,2015,21,238,0.846999368446345,1,6.5359207334338
"922",83648,2015,22,235,0.850580803106765,1,6.69258047688835
"923",83648,2015,23,239,0.850168261544237,1,6.67415335566733
"924",83648,2015,24,246,0.846425696023719,1,6.51150598836149
"925",83648,2015,25,242,0.849394421558314,1,6.63986029167703
"926",83648,2015,26,239,0.847215471279804,1,6.54516532777584
"927",83648,2015,27,238,0.846664808929184,1,6.52166011609276
"928",83648,2015,28,239,0.846975132487406,1,6.53488557941539
"929",83648,2015,29,238,0.848614863550909,1,6.60566832026
"930",83648,2015,30,238,0.847384446065297,1,6.55241208525739
"931",83648,2015,31,234,0.847345333136578,1,6.55073323696476
"932",83648,2015,32,240,0.848750803121881,1,6.61160535487555
"933",83648,2015,33,241,0.850302472876635,1,6.68013706850286
"934",83648,2015,34,232,0.847915492483629,1,6.5752917001908
"935",83648,2015,35,239,0.848071149498284,1,6.58202834219892
"936",83648,2015,36,235,0.85004773071871,1,6.66878870718611
"937",83648,2015,37,235,0.850205296697267,1,6.67580346935909
"938",83648,2015,38,240,0.84626337757803,1,6.50463099973172
"939",83648,2015,39,232,0.849364847774899,1,6.63855670624381
"940",83648,2015,40,236,0.850287628093868,1,6.67947469716791
"941",83648,2015,41,239,0.847844115625454,1,6.5722072078291
"942",83648,2015,42,240,0.846840000508507,1,6.52911989631825
"943",83648,2015,43,240,0.849054730868593,1,6.62491779804931
"944",83648,2015,44,239,0.848568218388983,1,6.60363359237696
"945",83648,2015,45,238,0.846902308699841,1,6.53177713855547
"946",83648,2015,46,237,0.847289778889548,1,6.54835015448454
"947",83648,2015,47,231,0.849641887449725,1,6.65078846121875
"948",83648,2015,48,242,0.852106879745352,1,6.76163974550111
"949",83648,2015,49,240,0.846606825266476,1,6.51919488423922
"950",83648,2015,50,239,0.847373433850751,1,6.55193931980446
"951",83648,2015,51,234,0.847813165279559,1,6.57087061332833
"952",83648,2015,52,245,0.848025008300976,1,6.58002996953889
"953",83648,2015,53,240,0.847128584360829,1,6.54144527816989
"954",83648,2015,54,233,0.848931920362606,1,6.61953208381467
"955",83648,2015,55,244,0.848990590278058,1,6.62210389300462
"956",83648,2015,56,239,0.850830787277006,1,6.70379619055167
"957",83648,2015,57,237,0.847667474259718,1,6.56458622438218
"958",83648,2015,58,240,0.847786579753958,1,6.5697229481052
"959",83648,2015,59,242,0.846335792585132,1,6.50769633881079
"960",83648,2015,60,243,0.847914536409201,1,6.57525036508815
"961",83648,2015,61,236,0.848195106373179,1,6.58740292298008
"962",83648,2015,62,237,0.847981941321584,1,6.57816583564873
"963",83648,2015,63,237,0.849028746933717,1,6.62377757148875
"964",83648,2015,64,239,0.846876276676245,1,6.5306666941847
"965",83648,2015,65,237,0.84814988475085,1,6.58544116584459
"966",83648,2015,66,236,0.849972487743313,1,6.66544412393555
"967",83648,2015,67,245,0.847369334000875,1,6.55176332655022
"968",83648,2015,68,237,0.847523641456706,1,6.55839377037628
"969",83648,2015,69,238,0.848140189576613,1,6.58502073202903
"970",83648,2015,70,236,0.849981101042753,1,6.66582681882622
"971",83648,2015,71,236,0.849516791927863,1,6.64525971243669
"972",83648,2015,72,232,0.849619076753107,1,6.64977962901727
"973",83648,2015,73,241,0.850648293678572,1,6.69560478839019
"974",83648,2015,74,241,0.847611115362033,1,6.56215840397886
"975",83648,2015,75,244,0.849401509543564,1,6.64017279966876
"976",83648,2015,76,240,0.851251417620275,1,6.72275314494898
"977",83648,2015,77,239,0.847468496554955,1,6.55602270622269
"978",83648,2015,78,241,0.847764655986548,1,6.56877682696101
"979",83648,2015,79,240,0.847613279952145,1,6.56225161671546
"980",83648,2015,80,232,0.848283973973164,1,6.59126149153893
"981",83648,2015,81,237,0.846890312694815,1,6.53126537974539
"982",83648,2015,82,239,0.84831347185959,1,6.59254326840642
"983",83648,2015,83,241,0.850594482253134,1,6.693193230616
"984",83648,2015,84,238,0.847039028517932,1,6.53761538195535
"985",83648,2015,85,230,0.84990033933387,1,6.66224024466198
"986",83648,2015,86,239,0.850156273580052,1,6.6736194026397
"987",83648,2015,87,235,0.848957962172039,1,6.62067338590211
"988",83648,2015,88,239,0.848248067082254,1,6.58970189554048
"989",83648,2015,89,240,0.849759431118709,1,6.65599183659993
"990",83648,2015,90,240,0.847437042757376,1,6.55467105563299
"991",83648,2015,91,240,0.849684998769663,1,6.65269595060335
"992",83648,2015,92,237,0.8491879351049,1,6.63076923385122
"993",83648,2015,93,233,0.847580516912415,1,6.56084104041586
"994",83648,2015,94,234,0.845670882186663,1,6.47965862935544
"995",83648,2015,95,243,0.845098327225709,1,6.45570820566355
"996",83648,2015,96,231,0.849072293854,1,6.62568871902584
"997",83648,2015,97,243,0.849107009292733,1,6.62721306876342
"998",83648,2015,98,238,0.849285244753782,1,6.63505041935896
"999",83648,2015,99,244,0.847431022137995,1,6.55441239767939
"1000",83648,2015,100,239,0.849572345494619,1,6.64771383485361
